id,PROPERTY TYPE,CITY,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,LATITUDE,LONGITUDE,community,floor
NY_10692,Condo/Co-op,Bronx,1.0,1.0,Riverdale,750.0,,1965.0,88.0,,40.9045808,-73.9059556,Riverdale,No
NY_5315,Single Family Residential,Staten Island,3.0,2.0,West Brighton,1538.0,3515.0,1925.0,270.0,,40.6406906,-74.1111265,West Brighton,No
NY_8370,Condo/Co-op,College Point,3.0,2.0,Riviera Court,1360.0,,1997.0,1052.0,314.0,40.7948894,-73.8474648,Riviera Court,wood floor
NY_1222,Multi-Family (2-4 Unit),Brooklyn,8.0,5.0,Bedford-Stuyvesant,2400.0,2000.0,2003.0,352.0,,40.6907362,-73.9455443,Bedford-Stuyvesant,wood floor
NY_4490,Condo/Co-op,Howard Beach,2.0,2.0,Lindenwood,1011.0,106593.0,1964.0,466.0,613.0,40.6689514,-73.8486604,Lindenwood,wood floor
NY_4838,Single Family Residential,Staten Island,3.0,1.0,Bay Terrace,1043.0,2540.0,1987.0,729.0,223.0,40.555096,-74.143201,Bay Terrace,No
NY_9405,Condo/Co-op,Kew Gardens,1.0,1.0,Co-Op Building,700.0,,1950.0,851.0,,40.7069299,-73.82404,Co-Op Building,No
NY_9160,Single Family Residential,Staten Island,3.0,2.0,Port Richmond,1296.0,5100.0,1899.0,325.0,,40.639266,-74.1378739,Port Richmond,No
NY_5134,Multi-Family (2-4 Unit),Astoria,5.0,4.0,Astoria,3110.0,1769.0,1965.0,759.0,,40.775289,-73.926873,Astoria,wood floor
NY_6065,Multi-Family (2-4 Unit),Maspeth,5.0,3.0,Maspeth,1562.0,2000.0,1940.0,318.0,,40.71909,-73.906031,Maspeth,wood floor
NY_4064,Townhouse,Bronx,3.0,2.0,Bronx,1690.0,1711.0,1950.0,897.0,,40.8709321,-73.8384551,,No
NY_3179,Single Family Residential,Staten Island,5.0,3.0,Rosebank,2100.0,5000.0,1955.0,425.0,,40.61992120000001,-74.0760667,Rosebank,No
NY_5153,Townhouse,Middle Village,2.0,2.5,Middle Village,1848.0,2420.0,1940.0,1088.0,,40.725273,-73.873492,Middle Village,wood floor
NY_6954,Single Family Residential,Bronx,2.0,2.0,Bronx,1620.0,3402.0,1910.0,180.0,,40.82547,-73.845364,Bronx,hardwood floor
NY_3546,Single Family Residential,Maybrook,4.0,3.0,Maybrook,2406.0,10367.0,2013.0,565.0,,40.8519948,-73.91205409999998,Maybrook,hardwood floor
NY_7124,Condo/Co-op,Bronx,1.0,1.0,Bronx,625.0,,1967.0,249.0,,40.8232931,-73.8708045,Bronx,No
NY_10716,Condo/Co-op,Bronx,1.0,1.0,Bronx,800.0,,1958.0,424.0,,40.908552,-73.896916,Bronx,No
NY_8569,Townhouse,Woodhaven,3.0,2.0,Woodhaven,1500.0,1667.0,1915.0,40.0,,40.6875069,-73.854687,Woodhaven,wood floor
NY_4093,Multi-Family (2-4 Unit),Bronx,4.0,2.5,Bronx,2034.0,1799.0,1960.0,360.0,,40.8662205,-73.8574012,,No
NY_9110,Single Family Residential,Staten Island,3.0,1.0,Port Richmond,994.0,1260.0,1910.0,466.0,,40.63852,-74.130358,Port Richmond,No
NY_10241,Single Family Residential,Staten Island,3.0,2.0,Great Kills,920.0,4000.0,1947.0,163.0,,40.542057,-74.1490672,Great Kills,No
NY_6255,Condo/Co-op,New York,1.0,1.0,New York,695.0,,2005.0,457.0,641.0,40.7617008,-73.9996228,New York,No
NY_4691,Multi-Family (2-4 Unit),Bronx,6.0,3.0,Bronx,3694.0,7875.0,1999.0,989.0,,40.8888547,-73.8170707,Bronx,No
NY_6277,Townhouse,Jamaica,3.0,2.5,Jamaica,1552.0,2000.0,1932.0,480.0,,40.684758,-73.764397,Jamaica,wood floor
NY_8439,Condo/Co-op,College Point,1.0,1.0,Riverview Condo,684.0,,1986.0,184.0,,40.7946237,-73.84744599999998,Riverview Condo,No
NY_1236,Multi-Family (2-4 Unit),Sunnyside,6.0,2.5,Sunnyside/Lic,2590.0,2500.0,1925.0,561.0,,40.7362449,-73.924171,Sunnyside/Lic,wood floor
NY_8154,Condo/Co-op,Flushing,0.0,,Evergreen,866.0,,2001.0,624.0,250.0,40.75292260000001,-73.8303312,Evergreen,wood floor
NY_304,Multi-Family (2-4 Unit),Bronx,3.0,3.0,Bronx,2088.0,,1901.0,906.0,,40.8112084,-73.90425809999998,Bronx,No
NY_7473,Multi-Family (2-4 Unit),Bronx,5.0,1.0,Bronx,2680.0,2901.0,1925.0,1025.0,,40.866561,-73.86660400000002,Bronx,No
NY_5056,Single Family Residential,Staten Island,3.0,3.0,New Dorp,1480.0,2200.0,1989.0,1076.0,,40.5784182,-74.1080638,New Dorp,No
NY_6369,Condo/Co-op,Briarwood,1.0,1.0,Greenbriar,700.0,,1967.0,731.0,,40.70956870000001,-73.81871540000002,Greenbriar,wood floor
NY_7707,Single Family Residential,Staten Island,3.0,4.0,Princes Bay,2050.0,4243.0,2017.0,880.0,45.0,40.5241408,-74.19955809999998,Princes Bay,No
NY_4263,Multi-Family (2-4 Unit),Bronx,0.0,,Bronx,2184.0,2957.0,1950.0,548.0,,40.8963277,-73.8442541,Bronx,No
NY_4646,Multi-Family (5+ Unit),Brooklyn,10.0,5.0,Carroll Gardens,6400.0,2500.0,1869.0,211.0,,40.6808218,-73.99775509999998,Carroll Gardens,No
NY_6113,Single Family Residential,Maspeth,4.0,3.0,Maspeth,1050.0,2600.0,1925.0,444.0,,40.714827,-73.908517,Maspeth,wood floor
NY_3794,Condo/Co-op,Flushing,1.0,2.0,,976.0,,1988.0,194.0,278.0,40.767494,-73.8278444,,No
NY_1339,Condo/Co-op,Bronx,0.0,1.0,Bronx,550.0,,1950.0,893.0,,40.8901468,-73.9133401,Bronx,No
NY_3080,Condo/Co-op,Staten Island,2.0,2.0,Grymes Hill,933.0,933.0,1987.0,964.0,806.0,40.6108051,-74.09300079999998,Grymes Hill,No
NY_4302,Multi-Family (2-4 Unit),Bronx,6.0,3.0,Bronx,2876.0,3750.0,1930.0,1086.0,,40.9000354,-73.8437672,Bronx,No
NY_4672,Condo/Co-op,Bronx,2.0,2.5,Bronx,1673.0,230876.0,1983.0,855.0,800.0,40.864318,-73.7977928,Bronx,No
NY_10083,Single Family Residential,Staten Island,2.0,2.0,Great Kills,1380.0,2700.0,1991.0,549.0,12.0,40.564196,-74.15243199999998,Great Kills,No
NY_9103,Single Family Residential,Staten Island,3.0,2.0,Port Richmond,1386.0,3162.0,1920.0,767.0,,40.628521,-74.1356833,Port Richmond,No
NY_198,Single Family Residential,Fresh Meadows,3.0,3.0,Fresh Meadows,1912.0,4000.0,1940.0,953.0,,40.731087,-73.777675,Fresh Meadows,wood floor
NY_1906,Single Family Residential,Staten Island,3.0,3.0,Tottenville,1100.0,1125.0,1999.0,701.0,195.0,40.503025,-74.23842900000002,Tottenville,No
NY_122,Multi-Family (2-4 Unit),Bayside,7.0,4.5,Bay Terrace,3580.0,3900.0,1980.0,407.0,,40.787914,-73.778944,Bay Terrace,wood floor
NY_9203,Single Family Residential,Staten Island,3.0,3.0,Westerleigh,1620.0,1728.0,1996.0,227.0,,40.6227038,-74.1420026,Westerleigh,No
NY_10634,Townhouse,Douglaston,3.0,3.0,Douglaston,1520.0,2003.0,1970.0,982.0,,40.752686,-73.737649,Douglaston,wood floor
NY_9163,Single Family Residential,Staten Island,3.0,2.0,Port Richmond,1738.0,3588.0,1930.0,885.0,,40.6391179,-74.1365435,Port Richmond,No
NY_6788,Condo/Co-op,Bronx,1.0,1.0,Bronx,800.0,,1954.0,116.0,,40.8244101,-73.9237647,Bronx,No
NY_2689,Condo/Co-op,Jackson Heights,2.0,1.0,Washington Plaza,970.0,,1940.0,788.0,,40.75016710000001,-73.8924608,Washington Plaza,wood floor
NY_4866,Single Family Residential,Staten Island,5.0,5.0,Richmond Town,4629.0,15480.0,2009.0,604.0,,40.5763722,-74.13529140000001,Richmond Town,No
NY_2310,Condo/Co-op,Glen Oaks,2.0,1.0,Glen Oaks Village,766.0,,1950.0,733.0,,40.7478427,-73.71716629999997,Glen Oaks Village,wood floor
NY_10149,Single Family Residential,Staten Island,4.0,3.0,Great Kills,1720.0,4141.0,1960.0,1037.0,,40.5519979,-74.1583333,Great Kills,No
NY_6739,Multi-Family (2-4 Unit),Bronx,6.0,2.0,Bronx,3644.0,5414.0,1901.0,358.0,,40.844507,-73.7876132,Bronx,hardwood floor
NY_663,Single Family Residential,Staten Island,3.0,2.0,DngnHillsB-Hylan,1242.0,4500.0,1975.0,591.0,,40.5816518,-74.0909372,DngnHillsB-Hylan,No
NY_7518,Townhouse,Queens Village,3.0,1.5,Queens,1683.0,1656.0,1945.0,1090.0,,40.72802,-73.743157,Queens,wood floor
NY_8100,Condo/Co-op,Bronx,2.0,1.5,Bronx,921.0,,1950.0,361.0,,40.86409,-73.907875,Bronx,No
NY_3341,Condo/Co-op,Whitestone,2.0,1.0,Clearview Gardens,900.0,,1950.0,820.0,,40.7841918,-73.80098259999998,Clearview Gardens,wood floor
NY_4204,Multi-Family (2-4 Unit),Bronx,6.0,3.0,Bronx,2500.0,5601.0,1930.0,947.0,,40.86020360000001,-73.8373806,,No
NY_2060,Single Family Residential,Hollis,4.0,2.5,Hollis,1568.0,2300.0,1925.0,263.0,,40.71466,-73.7566,Hollis,wood floor
NY_6044,Multi-Family (2-4 Unit),Richmond Hill S.,5.0,2.0,Richmond Hill S.,2411.0,2615.0,1940.0,394.0,,40.6812029,-73.82868,Richmond Hill S.,No
NY_4869,Single Family Residential,Staten Island,4.0,4.0,Richmond Town,1872.0,3440.0,1987.0,185.0,10.0,40.564419,-74.141184,Richmond Town,No
NY_219,Condo/Co-op,Long Island City,1.0,1.0,Amalfi,681.0,,2008.0,772.0,410.0,40.766536,-73.92738790000001,Amalfi,No
NY_8753,Condo/Co-op,Bronx,1.0,1.0,Bronx,693.0,,1996.0,485.0,252.0,40.81555770000001,-73.8250432,Bronx,No
NY_642,Townhouse,Staten Island,6.0,3.0,DngnHillsB-Hylan,2080.0,4725.0,1960.0,815.0,,40.5905037,-74.0866468,DngnHillsB-Hylan,No
NY_8629,Single Family Residential,Springfield Gdns,3.0,2.0,Springfield Gdns,4200.0,4200.0,1950.0,635.0,,40.662027,-73.758318,Springfield Gdns,wood floor
NY_5561,Condo/Co-op,Woodside,1.0,1.0,Woodside Court Condos,706.0,,1927.0,1020.0,354.0,40.7472374,-73.90211120000002,Woodside Court Condos,No
NY_6984,Townhouse,Bronx,0.0,0.25,Bronx,1730.0,1925.0,1933.0,540.0,,40.820835,-73.84642,Bronx,No
NY_9458,Condo/Co-op,Jamaica,1.0,1.0,43,849.0,,1968.0,367.0,,40.7092156,-73.7912209,43,wood floor
NY_2011,Single Family Residential,Staten Island,3.0,3.0,Tottenville,2100.0,2500.0,1997.0,892.0,,40.507669,-74.24981690000001,Tottenville,No
NY_17,Townhouse,Brooklyn,3.0,1.5,Brooklyn,1120.0,1600.0,1960.0,60.0,,40.632804,-73.907318,Brooklyn,wood floor
NY_10375,Single Family Residential,Staten Island,3.0,3.0,Bulls Head,1768.0,1800.0,1985.0,52.0,160.0,40.617367,-74.166883,Bulls Head,No
NY_1062,Condo/Co-op,Staten Island,1.0,1.0,Grymes Hill,836.0,836.0,1981.0,577.0,345.0,40.61285820000001,-74.099082,Grymes Hill,No
NY_4649,Condo/Co-op,Brooklyn,1.0,1.0,Crown Heights,655.0,,1926.0,409.0,,40.6746316,-73.944795,Crown Heights,wood floor
NY_9784,Multi-Family (2-4 Unit),Bronx,4.0,2.0,Bronx,2805.0,,1920.0,585.0,,40.8400206,-73.8349453,Bronx,No
NY_6616,Multi-Family (2-4 Unit),Bronx,4.0,2.0,Bronx,2400.0,2526.0,1905.0,610.0,,40.8359623,-73.86765759999999,Bronx,No
NY_2756,Condo/Co-op,Jackson Heights,1.0,1.0,Historic District,875.0,,1937.0,851.0,,40.7513972,-73.88247729999998,Historic District,wood floor
NY_4024,Condo/Co-op,Rego Park,1.0,1.0,Saunders Owners,800.0,,1952.0,134.0,,40.7291666,-73.8619839,,No
NY_816,Single Family Residential,Staten Island,2.0,3.0,South Beach,1964.0,3639.0,2000.0,691.0,65.0,40.5920696,-74.0658927,South Beach,No
NY_670,Single Family Residential,Staten Island,3.0,1.0,DngnHillsB-Hylan,1144.0,8125.0,1965.0,110.0,,40.58108350000001,-74.0891017,DngnHillsB-Hylan,No
NY_8444,Multi-Family (2-4 Unit),College Point,5.0,3.0,CP North,2592.0,2610.0,1960.0,110.0,,40.7925652,-73.847942,CP North,wood floor
NY_2663,Multi-Family (2-4 Unit),New York,8.0,4.5,Hamilton Heights,4915.0,2000.0,1920.0,82.0,,40.8236218,-73.94670550000002,Hamilton Heights,wood floor
NY_11088,Condo/Co-op,Flushing,1.0,1.0,,486.0,,2016.0,821.0,156.0,40.7710915,-73.80441280000002,,No
NY_212,Multi-Family (2-4 Unit),Flushing,6.0,4.5,Flushing,3328.0,6160.0,2007.0,519.0,,40.7252819,-73.80593359999997,Flushing,No
NY_864,Condo/Co-op,Bronx,3.0,1.5,Bronx,1090.0,,1995.0,548.0,,40.82040070000001,-73.9063353,Bronx,No
NY_5329,Single Family Residential,Staten Island,3.0,1.0,West Brighton,1442.0,3240.0,1926.0,135.0,,40.6414678,-74.1126635,West Brighton,No
NY_9537,Condo/Co-op,Kew Gardens,2.0,1.0,Kew Manor,1000.0,,1960.0,694.0,,40.705,-73.8214,Kew Manor,wood floor
NY_894,Single Family Residential,Bronx,4.0,1.0,Bronx,1712.0,1489.0,1905.0,970.0,,40.828487,-73.90815699999997,Bronx,No
NY_4267,Single Family Residential,Bronx,5.0,2.0,Bronx,1860.0,2600.0,1960.0,555.0,,40.8875839,-73.83523249999998,Bronx,hardwood floor
NY_9027,Condo/Co-op,Bronx,1.0,1.0,Bronx,800.0,,1967.0,1006.0,,40.895868,-73.875456,Bronx,No
NY_10837,Condo/Co-op,Bronx,1.0,1.0,Riverdale,750.0,,1949.0,411.0,,40.9049703,-73.9066342,Riverdale,No
NY_1724,Condo/Co-op,E. Elmhurst,2.0,1.0,Northridge Sect 2,1000.0,,1952.0,528.0,,40.7584599,-73.8783099,Northridge Sect 2,wood floor
NY_8221,Condo/Co-op,Flushing,2.0,1.5,Bowne House,1200.0,,1955.0,452.0,,40.756144,-73.8213672,Bowne House,wood floor
NY_6891,Single Family Residential,Bronx,5.0,2.5,Bronx,2100.0,1986.0,1990.0,1006.0,19.0,40.80650120000001,-73.8579878,Bronx,No
NY_9322,Condo/Co-op,Kew Gardens,2.0,1.0,Georgian House,1000.0,,1940.0,354.0,,40.7041499,-73.83371,Georgian House,wood floor
NY_3968,Single Family Residential,Rego Park,3.0,2.5,Rego Park,1216.0,3270.0,1925.0,624.0,,40.713489,-73.858707,,wood floor
NY_3105,Townhouse,Staten Island,5.0,3.0,Grasmere,1792.0,6110.0,1960.0,257.0,,40.6019966,-74.0916255,Grasmere,No
NY_9412,Multi-Family (2-4 Unit),Kew Gardens,4.0,2.0,Kew Gardens,1512.0,2100.0,1920.0,948.0,,40.704181,-73.8291179,Kew Gardens,wood floor
NY_871,Condo/Co-op,Bronx,1.0,1.0,Bronx,850.0,,1950.0,128.0,,40.8293789,-73.91812259999998,Bronx,No
NY_3583,Townhouse,St. Albans,2.0,2.0,St. Albans,900.0,2000.0,1940.0,1004.0,,40.69766,-73.748333,St. Albans,No
NY_5458,Townhouse,Jamaica,3.0,2.5,Jamaica,1320.0,1440.0,1960.0,724.0,,40.6960454,-73.7813762,Jamaica,wood floor
NY_9054,Single Family Residential,Bronx,4.0,1.5,Bronx,1964.0,,1925.0,1053.0,,40.8993604,-73.8715625,Bronx,No
NY_2131,Multi-Family (2-4 Unit),Bayside,2.0,3.0,Bayside,1683.0,1800.0,1940.0,516.0,,40.746015,-73.771566,Bayside,wood floor
NY_3786,Condo/Co-op,Flushing,2.0,2.0,Northgate Towers,1400.0,,1937.0,535.0,,40.764933,-73.824888,Northgate Towers,No
NY_117,Condo/Co-op,Bayside,3.0,2.0,Bay Terrace,1450.0,,1961.0,193.0,,40.781311,-73.780407,Bay Terrace,wood floor
NY_1860,Single Family Residential,Staten Island,4.0,4.0,Tottenville,3120.0,6250.0,2018.0,179.0,,40.5067903,-74.2408367,Tottenville,No
NY_10319,Single Family Residential,Staten Island,2.0,2.0,New Springville,1080.0,1410.0,1987.0,542.0,65.0,40.5933474,-74.1584249,New Springville,No
NY_3544,Multi-Family (2-4 Unit),Bronx,6.0,4.0,Bronx,3036.0,10454.0,1999.0,737.0,,40.84715,-73.91810600000002,Bronx,No
NY_8111,Condo/Co-op,Bronx,2.0,1.0,Bronx,600.0,,1923.0,807.0,,40.8617187,-73.9027563,Bronx,No
NY_5528,Townhouse,Brooklyn,4.0,2.0,Bath Beach,1297.0,1933.0,1960.0,206.0,,40.59362539999999,-73.98721280000002,Bath Beach,No
NY_7737,Single Family Residential,Staten Island,3.0,2.0,Princes Bay,1650.0,2692.0,1999.0,583.0,,40.5378325,-74.2096362,Princes Bay,No
NY_11039,Condo/Co-op,Forest Hills,0.0,1.0,Hadden Hall,620.0,,1960.0,437.0,90.0,40.7252459,-73.85121690000003,Hadden Hall,wood floor
NY_11122,Single Family Residential,Flushing,4.0,2.0,Flushing,1526.0,4000.0,1930.0,368.0,,40.755382,-73.79550390000001,,
NY_10296,Single Family Residential,Staten Island,3.0,2.0,Westerleigh,1276.0,3600.0,1915.0,828.0,,40.6213384,-74.1297996,Westerleigh,No
NY_3588,Townhouse,Jamaica,3.0,2.5,St Albans,1146.0,2100.0,1920.0,435.0,,40.694604,-73.74910799999998,St Albans,wood floor
NY_10784,Condo/Co-op,Bronx,1.0,1.0,Riverdale,668.0,,1961.0,227.0,,40.9080135,-73.9055787,Riverdale,No
NY_1028,Townhouse,Staten Island,6.0,3.0,St. George,2289.0,4756.0,1920.0,88.0,,40.63710510000001,-74.08566009999998,St. George,No
NY_1701,Condo/Co-op,E. Elmhurst,1.0,1.0,Northridge 2,700.0,,1950.0,687.0,,40.7584599,-73.8783099,Northridge 2,wood floor
NY_1594,Multi-Family (2-4 Unit),Arverne,6.0,3.0,Arverne,2200.0,3100.0,2017.0,862.0,,40.5985839,-73.7913051,Arverne,No
NY_6916,Single Family Residential,Bronx,3.0,2.5,Bronx,1344.0,3057.0,1950.0,898.0,,40.8230686,-73.8545642,Bronx,hardwood floor
NY_9616,Single Family Residential,Bronx,3.0,1.5,Bronx,1296.0,1711.0,1950.0,131.0,,40.836675,-73.8236,Bronx,hardwood floor
NY_5165,Townhouse,Middle Village,3.0,1.5,Middle Village,1224.0,1800.0,1940.0,261.0,,40.726396,-73.876719,Middle Village,wood floor
NY_8906,Condo/Co-op,Bronx,2.0,1.0,Bronx,865.0,,2004.0,222.0,588.0,40.828035,-73.81284699999998,Bronx,No
NY_3956,Condo/Co-op,Rego Park,2.0,1.0,Anita Terrace,1100.0,,1955.0,859.0,,40.7323372,-73.855552,,wood floor
NY_4759,Condo/Co-op,Floral Park,1.0,1.0,Building 1,830.0,,1975.0,46.0,,40.7574839,-73.7138635,Building 1,wood floor
NY_3915,Condo/Co-op,Rego Park,1.0,1.0,Halsey House,935.0,,1950.0,1094.0,,40.7318349,-73.857606,Halsey House,wood floor
NY_3756,Condo/Co-op,Flushing,1.0,1.0,Embassy Cooperative Inc.,586.0,,1950.0,918.0,,40.7711266,-73.8284453,Embassy Cooperative Inc.,No
NY_3193,Single Family Residential,Staten Island,3.0,2.0,Park Hill,910.0,1170.0,1998.0,549.0,95.0,40.6141136,-74.0799332,Park Hill,No
NY_7019,Single Family Residential,Bronx,3.0,2.0,Bronx,1930.0,2243.0,1955.0,228.0,,40.815736,-73.85810699999998,Bronx,No
NY_10779,Condo/Co-op,Bronx,0.0,1.0,Bronx,350.0,,1948.0,401.0,,40.9050945,-73.906337,Bronx,No
NY_5655,Townhouse,Maspeth,3.0,1.0,Maspeth,1400.0,2000.0,1940.0,123.0,,40.736826,-73.901527,Maspeth,wood floor
NY_2533,Condo/Co-op,Elmhurst,1.0,1.0,Hanover Court,860.0,,1965.0,683.0,,40.7361015,-73.8686454,Hanover Court,No
NY_9176,Townhouse,Staten Island,2.0,2.0,Elm Park,1863.0,3750.0,1901.0,582.0,,40.636235600000006,-74.1355801,Elm Park,No
NY_11113,Single Family Residential,Flushing,6.0,4.0,Flushing,2566.0,4700.0,1930.0,869.0,,40.7598119,-73.7968099,,
NY_1082,Single Family Residential,Staten Island,2.0,2.0,Silver Lake,1100.0,2500.0,1935.0,214.0,,40.630318,-74.0995242,Silver Lake,No
NY_2507,Multi-Family (2-4 Unit),Elmhurst,4.0,2.0,Elmhurst South,2968.0,2200.0,1960.0,458.0,,40.730524,-73.881388,Elmhurst South,wood floor
NY_964,Single Family Residential,Staten Island,3.0,3.0,Tompkinsville,1764.0,1185.0,2001.0,493.0,,40.6339918,-74.0769526,Tompkinsville,No
NY_7644,Single Family Residential,Staten Island,3.0,2.0,Huguenot,2160.0,2500.0,1985.0,540.0,,40.539904,-74.205607,Huguenot,No
NY_7824,Single Family Residential,Staten Island,3.0,4.0,Graniteville,1998.0,3036.0,1988.0,786.0,144.0,40.6229804,-74.1596291,Graniteville,No
NY_3343,Condo/Co-op,Whitestone,2.0,1.0,Lower Level,900.0,,1950.0,894.0,,40.78124620000001,-73.79580909999999,Lower Level,No
NY_8206,Condo/Co-op,Flushing,4.0,1.5,Infinity 8 Condominium,957.0,,1960.0,646.0,485.0,40.7556273,-73.8320565,Infinity 8 Condominium,wood floor
NY_1040,Condo/Co-op,Staten Island,1.0,1.0,St. George,450.0,450.0,1964.0,151.0,650.0,40.6448994,-74.07879969999998,St. George,No
NY_7650,Townhouse,Staten Island,3.0,3.0,Rossville,1422.0,2916.0,2002.0,554.0,,40.545736,-74.209277,Rossville,No
NY_5783,Single Family Residential,Ozone Park,2.0,1.0,Ozone Park,1024.0,2000.0,1930.0,436.0,,40.673996,-73.84473299999998,Ozone Park,wood floor
NY_6139,Single Family Residential,Maspeth,4.0,2.0,Maspeth,2000.0,3400.0,1938.0,1054.0,,40.721406,-73.88916800000001,Maspeth,No
NY_4114,Multi-Family (2-4 Unit),Bronx,0.0,,Bronx,1280.0,1986.0,1935.0,523.0,,40.88274000000001,-73.85425699999998,,No
NY_10560,Condo/Co-op,Little Neck,2.0,1.0,Deepdale Gardens,950.0,,1950.0,537.0,,40.760973,-73.719305,Deepdale Gardens,No
NY_4113,Single Family Residential,Bronx,3.0,2.0,Bronx,1890.0,,1950.0,499.0,,40.8802839,-73.85694170000002,,No
NY_1474,Condo/Co-op,Bronx,2.0,1.0,Bronx,900.0,,1960.0,579.0,,40.8824473,-73.8968616,Bronx,No
NY_7243,Townhouse,Brooklyn,6.0,2.0,Bay Ridge,2088.0,2433.0,1925.0,542.0,,40.6229707,-74.03314499999998,Bay Ridge,No
NY_7992,Townhouse,Staten Island,3.0,3.0,Graniteville,2807.0,2100.0,1999.0,99.0,16.0,40.62251320000001,-74.1585053,Graniteville,No
NY_9026,Multi-Family (5+ Unit),Bronx,0.0,,Bronx,3200.0,9535.0,1927.0,536.0,,40.9020599,-73.8525724,Bronx,No
NY_9288,Single Family Residential,Staten Island,3.0,1.0,Port Richmond,880.0,2325.0,1920.0,96.0,,40.627852,-74.133388,Port Richmond,No
NY_10458,Single Family Residential,Staten Island,4.0,4.0,Heartland Village,2248.0,2470.0,1982.0,424.0,,40.5868602,-74.16163590000002,Heartland Village,No
NY_5255,Single Family Residential,Staten Island,3.0,3.0,Westerleigh,1215.0,7400.0,1963.0,962.0,,40.6231769,-74.1255329,Westerleigh,No
NY_10062,Single Family Residential,Staten Island,3.0,1.0,Great Kills,1216.0,3375.0,1930.0,803.0,,40.538808,-74.144921,Great Kills,No
NY_4750,Condo/Co-op,Floral Park,2.0,2.5,North Shore Towers,1700.0,,1975.0,194.0,,40.75669,-73.72075,North Shore Towers,wood floor
NY_2051,Single Family Residential,Hollis,3.0,1.5,Hollis,1850.0,5280.0,1925.0,370.0,,40.715257,-73.762688,Hollis,No
NY_9085,Condo/Co-op,Brooklyn,2.0,1.0,The Knick,1086.0,30875.0,1931.0,530.0,594.0,40.7010665,-73.92328359999998,The Knick,wood floor
NY_3252,Townhouse,Staten Island,5.0,3.0,Grymes Hill,1720.0,5950.0,1930.0,134.0,,40.6159548,-74.0885052,Grymes Hill,No
NY_8757,Multi-Family (2-4 Unit),Bronx,3.0,2.0,Bronx,1456.0,2500.0,1920.0,1005.0,,40.81624220000001,-73.800803,Bronx,No
NY_7819,Single Family Residential,Staten Island,3.0,3.0,Arlington,1294.0,3000.0,1920.0,411.0,,40.6392826,-74.1691584,Arlington,No
NY_3646,Multi-Family (2-4 Unit),Bronx,7.0,4.0,Bronx,3403.0,2609.0,1929.0,725.0,,40.827607,-73.85147099999998,Bronx,No
NY_658,Condo/Co-op,Staten Island,0.0,1.0,Dongan Hills-Above Hylan,325.0,,1970.0,457.0,308.0,40.585034,-74.09691099999998,Dongan Hills-Above Hylan,No
NY_9219,Single Family Residential,Staten Island,3.0,4.0,Port Richmond,1835.0,4360.0,2018.0,302.0,,40.6287405,-74.14365409999998,Port Richmond,No
NY_6832,Single Family Residential,Brooklyn,3.0,3.0,Marine Park,2176.0,2667.0,1940.0,123.0,,40.6060539,-73.9465789,Marine Park,No
NY_2734,Condo/Co-op,Jackson Heights,1.0,1.0,.,500.0,,1940.0,891.0,,40.752585,-73.89195500000002,.,No
NY_9782,Single Family Residential,Bronx,3.0,2.5,Bronx,1280.0,2988.0,1925.0,431.0,,40.8542504,-73.83031290000002,Bronx,hardwood floor
NY_7173,Condo/Co-op,Bronx,1.0,1.0,Bronx,726.0,,1940.0,684.0,,40.8683635,-73.8832079,Bronx,No
NY_7409,Multi-Family (2-4 Unit),Bronx,6.0,3.5,Bronx,1740.0,5706.0,1925.0,550.0,,40.8801478,-73.86047109999998,Bronx,No
NY_6047,Single Family Residential,Maspeth,3.0,1.5,Maspeth Plateau Area,2002.0,3500.0,1925.0,435.0,,40.718156,-73.90386690000003,Maspeth Plateau Area,wood floor
NY_9230,Townhouse,Staten Island,3.0,3.0,Port Richmond,1890.0,1800.0,2003.0,404.0,50.0,40.6306178,-74.13109229999998,Port Richmond,No
NY_102,Condo/Co-op,Bayside,3.0,2.0,Baybridge,1136.0,,1985.0,542.0,525.0,40.787781,-73.78791899999997,Baybridge,wood floor
NY_105,Condo/Co-op,Bayside,2.0,1.0,Bay Terrace,1100.0,,1960.0,303.0,,40.7814881,-73.7834257,Bay Terrace,No
NY_9143,Townhouse,Staten Island,2.0,1.0,Port Richmond,1728.0,2575.0,1905.0,991.0,,40.6326956,-74.1318641,Port Richmond,No
NY_3712,Multi-Family (2-4 Unit),Bronx,7.0,2.0,Bronx,2408.0,2456.0,1920.0,311.0,,40.83398560000001,-73.8655507,Bronx,No
NY_8883,Multi-Family (2-4 Unit),Bronx,5.0,2.5,Bronx,2720.0,2374.0,1975.0,18.0,,40.8341128,-73.81960959999998,Bronx,No
NY_4592,Condo/Co-op,Bellerose,2.0,1.0,Parkwood Estates,1000.0,,1960.0,732.0,,40.7521992,-73.72230479999997,Parkwood Estates,No
NY_4574,Multi-Family (2-4 Unit),Bellerose,4.0,2.0,Bellerose,1571.0,3000.0,1925.0,912.0,,40.728156,-73.729833,Bellerose,No
NY_2306,Condo/Co-op,Glen Oaks,1.0,1.0,Glen Oaks Village,585.0,,1950.0,191.0,,40.7486474,-73.7146275,Glen Oaks Village,wood floor
NY_4461,Single Family Residential,Howard Beach,5.0,2.0,Howard Beach,2488.0,4200.0,1965.0,810.0,,40.658057,-73.842809,Howard Beach,No
